Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,company,slope,r_squared,std_error,stdev,up_percentage,down_percentage,end_day_target_percentage,end_day_target_value,buy_price,ticker,weekday,count_of_original_values
21.0,21.0,107.0,2024-10-23,UPM-Kymmene Oyj,-0.0002956462456273,0.0889002797917434,0.0001242767147769,0.0173169229296967,0.1833333333333333,0.8166666666666667,0.0053004074177667,28.450000762939453,28.38999938964844,UPM.HE,Wednesday,0
22.0,22.0,109.0,2024-10-23,Valmet Oyj,-2.917888330797183e-05,0.0003942843538124,0.0001929142300693,0.0256633776633832,0.3,0.7,-0.0041666825612386,23.89999961853028,23.96999931335449,VALMT.HE,Wednesday,0
23.0,23.0,115.0,2024-10-23,Wärtsilä Oyj Abp,-0.0010718151939415,0.4319826652485502,0.0001613814255737,0.0284797825553774,0.1,0.9,0.011286701153623,20.15999984741211,19.915000915527344,WRT1V.HE,Wednesday,0
24.0,24.0,117.0,2024-10-23,Ålandsbanken Abp,-0.0007641186280924,0.2292303417616003,0.0001839810294506,0.0278724186129634,0.0,1.0,-0.0029240434674705,34.099998474121094,34.29999923706055,ALBBV.HE,Wednesday,0
25.0,25.0,131.0,2024-10-24,Cargotec Corporation,-0.0018780196630547,0.0708751757923982,0.0008928450507215,0.1231978078549277,0.25,0.75,-0.0014601538550442,54.709999084472656,55.41999816894531,CGCBV.HE,Thursday,0
26.0,26.0,134.0,2024-10-24,Consti Oyj,-0.0011850559237798,0.1713787251034619,0.0003421562163253,0.0499931280622191,0.0166666666666666,0.9833333333333332,0.0087719635803478,11.5,11.5,CONSTI.HE,Thursday,0
27.0,27.0,140.0,2024-10-24,Elisa Oyj,0.0013225615836077,0.3363916432305255,0.0002439131589684,0.039823848226154,0.2166666666666666,0.7833333333333333,0.0087356567382812,43.880001068115234,43.93999862670898,ELISA.HE,Thursday,0
28.0,28.0,146.0,2024-10-24,Finnair Oyj,7.23687567025895e-05,0.087351066496586,3.071530867472959e-05,0.0042762877915877,0.15,0.85,0.0029946783486221,2.51200008392334,2.5415000915527344,FIA1S.HE,Thursday,0
29.0,29.0,148.0,2024-10-24,Fortum Oyj,0.0005268236039975,0.5341483409028603,6.460172424058334e-05,0.0125887961995799,0.2666666666666666,0.7333333333333333,-0.0128114094471315,13.869999885559082,14.145000457763672,FORTUM.HE,Thursday,0
30.0,30.0,160.0,2024-10-24,Kesko Oyj,0.001915257319572,0.7365566024592431,0.0001504020410339,0.038973910814527,0.25,0.75,0.0016887524726283,17.795000076293945,17.854999542236328,KESKOB.HE,Thursday,0
31.0,31.0,163.0,2024-10-24,KONE Oyj,-0.0043956721614022,0.3035486778372958,0.0008742638244398,0.1393352628596948,0.4,0.6,0.0301204823891587,51.29999923706055,51.2599983215332,KNEBV.HE,Thursday,0
32.0,32.0,166.0,2024-10-24,Lassila & Tikanoja Oyj,0.0008563478379224,0.427155484856845,0.000130215173744,0.0228826928728422,0.0833333333333333,0.9166666666666666,-0.0034247358289551,8.729999542236328,8.850000381469727,LAT1V.HE,Thursday,0
33.0,33.0,169.0,2024-10-24,Metso Oyj,0.0014743522459614,0.3707417564909599,0.0002522121266776,0.0422878323260379,0.4833333333333333,0.5166666666666667,-0.0530042379159636,8.826000213623047,9.486000061035156,METSO.HE,Thursday,0
34.0,34.0,172.0,2024-10-24,Neste Oyj,0.002369825003312,0.4307931979682023,0.0003576867910358,0.0630567783410057,0.4,0.6,-0.0361687843814595,14.390000343322754,15.609999656677246,NESTE.HE,Thursday,0
35.0,35.0,174.0,2024-10-24,Nokia Oyj,-3.5607056274583646e-05,0.0334025322547384,2.515099695633562e-05,0.0034024855900582,0.35,0.65,0.0096452624865748,4.396500110626221,4.367499828338623,NOKIA.HE,Thursday,0
36.0,36.0,175.0,2024-10-24,Nokian Renkaat Oyj,0.0007207592516085,0.3680752121317806,0.0001240054118336,0.0207477907741897,0.35,0.65,-0.0059909168974389,8.295999526977539,8.484000205993652,TYRES.HE,Thursday,0
37.0,37.0,176.0,2024-10-24,Nordea Bank Abp,-0.0003193975323006,0.1171915408105482,0.0001151072478919,0.016294211302803,0.2166666666666666,0.7833333333333333,-0.0064250248331704,10.824999809265137,10.869999885559082,NDA-FI.HE,Thursday,0
38.0,38.0,180.0,2024-10-24,Optomed Oyj,0.0007638229864045,0.696050981013948,6.627634883506766e-05,0.015989030043768,0.05,0.95,-0.0222772066879008,3.950000047683716,4.045000076293945,OPTOMED.HE,Thursday,0
39.0,39.0,182.0,2024-10-24,Orion Oyj,-0.0022928716474587,0.1956248129602595,0.0006104964038618,0.0905352476522414,0.2,0.8,-0.0038379594737637,46.720001220703125,46.66999816894531,ORNBV.HE,Thursday,0
40.0,40.0,192.0,2024-10-24,Qt Group Oyj,-0.0001972729512538,0.0018510555434336,0.0006015081216855,0.080076989267205,0.1833333333333333,0.8166666666666667,0.0127610921399001,87.30000305175781,87.1500015258789,QTCOM.HE,Thursday,0
41.0,41.0,193.0,2024-10-24,Raisio plc,-2.431170613807451e-05,0.0291747707696582,1.841485237720523e-05,0.0024857739424399,0.0166666666666666,0.9833333333333332,0.0067263974696412,2.244999885559082,2.240000009536743,RAIVV.HE,Thursday,0
42.0,42.0,196.0,2024-10-24,Reka Industrial Oyj,0.0012536803826122,0.5455836497792608,0.0001502343127302,0.029641902636586,0.0333333333333333,0.9666666666666668,-0.003984059960658,5.0,4.96999979019165,REKA.HE,Thursday,0
43.0,43.0,202.0,2024-10-24,Sampo Oyj,0.0028246782858791,0.6616740455800798,0.0002652165385712,0.0606452598548029,0.3166666666666666,0.6833333333333333,0.0037267459845691,40.400001525878906,40.38999938964844,SAMPO.HE,Thursday,0
44.0,44.0,210.0,2024-10-24,SSAB AB (publ),0.0005665724527242,0.2230915515395868,0.0001388304777784,0.0209490248836715,0.3333333333333333,0.6666666666666666,0.0092198662308322,4.269000053405762,4.311999797821045,SSABBH.HE,Thursday,0
45.0,45.0,212.0,2024-10-24,Stora Enso Oyj,-0.0018200872473731,0.5132158616400744,0.0002327535877205,0.0443702720184611,0.2833333333333333,0.7166666666666667,-0.0349813424122177,10.345000267028809,10.645000457763672,STERV.HE,Thursday,0
46.0,46.0,218.0,2024-10-24,Telia Company AB (publ),0.0003651302037685,0.4931323989224933,4.860704957384272e-05,0.009080628548482,0.15,0.85,-0.0158450138152657,2.7950000762939453,2.8570001125335693,TELIA1.HE,Thursday,0
47.0,47.0,220.0,2024-10-24,TietoEVRY Oyj,0.0026729592749661,0.3959960108175973,0.0004334638091725,0.0741817127110325,0.5,0.5,0.0293798117619077,18.920000076293945,18.8700008392334,TIETO.HE,Thursday,0
48.0,48.0,225.0,2024-10-24,UPM-Kymmene Oyj,-0.0001275401474469,0.0109636023036898,0.0001590605275189,0.0212725815719181,0.3333333333333333,0.6666666666666666,-0.0108963572927154,28.13999938964844,28.6200008392334,UPM.HE,Thursday,0
49.0,49.0,227.0,2024-10-24,Valmet Oyj,0.004043628706406,0.510559941299254,0.0005198567191918,0.0988320542148504,0.4666666666666667,0.5333333333333333,0.0062708870423011,24.06999969482422,24.440000534057617,VALMT.HE,Thursday,0
50.0,50.0,237.0,2024-10-25,Aktia Pankki Oyj,0.0004201263147912,0.6301750486246176,4.2260379279998215e-05,0.0092427073547898,0.0166666666666666,0.9833333333333332,-0.0085561412237589,9.270000457763672,9.350000381469728,AKTIA.HE,Friday,0
51.0,51.0,239.0,2024-10-25,Anora Group Oyj,1.6682808450209692e-06,0.0001069410783142,2.118164396648377e-05,0.0028173889279902,0.0666666666666666,0.9333333333333332,-0.0057471209243954,3.4600000381469727,3.470000028610229,ANORA.HE,Friday,0
52.0,52.0,249.0,2024-10-25,Cargotec Corporation,-0.0016234856573996,0.1399854659283581,0.0005283794047404,0.0757804015702196,0.1833333333333333,0.8166666666666667,0.0206997813694211,55.720001220703125,55.470001220703125,CGCBV.HE,Friday,0
53.0,53.0,264.0,2024-10-25,Finnair Oyj,6.343262432084609e-05,0.0488300052224132,3.6760750395164165e-05,0.0050132482815146,0.0833333333333333,0.9166666666666666,-0.0109475126071412,2.484499931335449,2.470000028610229,FIA1S.HE,Friday,0
54.0,54.0,273.0,2024-10-25,Incap Oyj,-0.0031819847034858,0.4838118354053715,0.0004315686289625,0.0798931901794414,0.0666666666666666,0.9333333333333332,-0.0036730909634501,10.850000381469728,10.59000015258789,ICP1V.HE,Friday,0
55.0,55.0,335.0,2024-10-25,Telia Company AB (publ),0.0001655461093259,0.4405562240726582,2.4495287112165723e-05,0.0043558029776453,0.0666666666666666,0.9333333333333332,0.0007155116232253,2.796999931335449,2.8299999237060547,TELIA1.HE,Friday,0
56.0,56.0,342.0,2024-10-25,UPM-Kymmene Oyj,0.0027479771144789,0.6842288614111443,0.0002451233236895,0.0580179442822164,0.25,0.75,0.0276791614921882,28.959999084472656,28.549999237060547,UPM.HE,Friday,0
57.0,57.0,353.0,2024-10-28,Afarak Group SE,-1.894964314593511e-05,0.0623225219902736,9.65142125737053e-06,0.0013256486863589,0.0333333333333333,0.9666666666666668,-0.0176366683587939,0.2784999907016754,0.2829999923706054,AFAGR.HE,Monday,0
58.0,58.0,354.0,2024-10-28,Aktia Pankki Oyj,-3.667769414843967e-05,0.0168102250625173,3.683154530579916e-05,0.0049404348925484,0.0333333333333333,0.9666666666666668,0.0032257776726798,9.329999923706056,9.300000190734863,AKTIA.HE,Monday,0
59.0,59.0,355.0,2024-10-28,Alma Media Oyj,0.0,0.0,0.0,0.0,0.0,1.0,-0.0044842366610894,11.100000381469728,11.149999618530272,ALMA.HE,Monday,0
60.0,60.0,356.0,2024-10-28,Anora Group Oyj,0.0003659355140255,0.6165508796953473,3.789308595745178e-05,0.0081389806991935,0.05,0.95,-0.0043352903869354,3.444999933242798,3.4649999141693115,ANORA.HE,Monday,0
61.0,61.0,357.0,2024-10-28,Apetit Oyj,0.0035120771937517,0.542255825320112,0.000423700870319,0.0832936434439773,0.0166666666666666,0.9833333333333332,0.0112359261606074,13.5,13.5,APETIT.HE,Monday,0
62.0,62.0,358.0,2024-10-28,AS Tallink Grupp,-0.0001475960852603,0.7819479908846183,1.0234154149812592e-05,0.0029149816441333,0.0,1.0,-0.006600673375107,0.6019999980926514,0.6000000238418579,TALLINK.HE,Monday,0
63.0,63.0,359.0,2024-10-28,Aspo Oyj,0.0,0.0,0.0,0.0,0.0,1.0,-0.0101694816626616,5.840000152587891,5.900000095367432,ASPO.HE,Monday,0
64.0,64.0,360.0,2024-10-28,Aspocomp Group Oyj,0.0005423723641088,0.7815294274656334,3.7653674275129424e-05,0.0107145714295615,0.0333333333333333,0.9666666666666668,-0.0168350006177208,2.9200000762939453,3.0,ACG1V.HE,Monday,0
65.0,65.0,361.0,2024-10-28,Atria Oyj,0.0016782503586472,0.5102312163520437,0.0002159010674892,0.0410320443580729,0.0666666666666666,0.9333333333333332,0.0223214289515603,11.449999809265137,11.300000190734863,ATRAV.HE,Monday,0
66.0,66.0,362.0,2024-10-28,Biohit Oyj,0.0013025828088843,0.8321012942871729,7.68293078680766e-05,0.0249383182619715,0.0333333333333333,0.9666666666666668,0.0330578186710508,2.5,2.490000009536743,BIOBV.HE,Monday,0
67.0,67.0,363.0,2024-10-28,Bittium Oyj,0.0015337579148979,0.5932141090512186,0.000166770804927,0.034777711519058,0.0833333333333333,0.9166666666666666,-0.0093457853686159,6.360000133514404,6.440000057220459,BITTI.HE,Monday,0
68.0,68.0,365.0,2024-10-28,CapMan Oyj,-2.028463482359907e-05,0.0061094891131173,3.397191442122788e-05,0.0045322584331079,0.0666666666666666,0.9333333333333332,-0.0054347773270932,1.830000042915344,1.8359999656677248,CAPMAN.HE,Monday,0
69.0,69.0,366.0,2024-10-28,Cargotec Corporation,0.0091533637570155,0.6762289638197428,0.0008316466421329,0.1943944032911154,0.3166666666666666,0.6833333333333333,-0.0044762758608819,55.59999847412109,56.20000076293945,CGCBV.HE,Monday,0
70.0,70.0,367.0,2024-10-28,Citycon Oyj,-0.0003483731205445,0.6186274436225769,3.59162321282728e-05,0.0077353499700944,0.05,0.95,-0.0032858284960866,3.640000104904175,3.630000114440918,CTY1S.HE,Monday,0
71.0,71.0,368.0,2024-10-28,Componenta Corporation,-0.0007502076757653,0.5626562934148375,8.684750709153603e-05,0.0174666586346678,0.0,1.0,0.0,3.240000009536743,3.200000047683716,CTH1V.HE,Monday,0
72.0,72.0,369.0,2024-10-28,Consti Oyj,-0.0024812358920857,0.1055781528545307,0.0009482835734855,0.1333616452684153,0.0666666666666666,0.9333333333333332,-0.0177777608235677,11.050000190734863,11.100000381469728,CONSTI.HE,Monday,0
73.0,73.0,370.0,2024-10-28,Digia Oyj,0.0032503442189268,0.8372800787049316,0.0001881483192475,0.0620360156352095,0.1166666666666666,0.8833333333333333,0.0166112798919275,6.119999885559082,6.099999904632568,DIGIA.HE,Monday,0
74.0,74.0,371.0,2024-10-28,Digitalist Group Plc,-9.72490706984352e-06,0.7293692692414554,7.778328627087424e-07,0.0001988665085829,0.0,1.0,0.0,0.0157999992370605,0.0153999999165534,DIGIGR.HE,Monday,0
75.0,75.0,372.0,2024-10-28,Dovre Group Plc,-0.0001415950485519,0.6199752754671981,1.4556360787612689e-05,0.0031405868021472,0.0,1.0,-0.0213414606444897,0.3210000097751617,0.3199999928474426,DOV1V.HE,Monday,0
76.0,76.0,373.0,2024-10-28,Eezy Oyj,0.0001467072788163,0.4034454015004172,2.342450266404287e-05,0.0040337520258275,0.0166666666666666,0.9833333333333332,0.0325202936851642,1.2699999809265137,1.2300000190734863,EEZY.HE,Monday,0
77.0,77.0,374.0,2024-10-28,Elecster Oyj,-0.0015454303294163,0.1130000740670634,0.0005685358591371,0.0802897280137218,0.0166666666666666,0.9833333333333332,0.0165746362140708,3.680000066757202,3.740000009536743,ELEAV.HE,Monday,0
78.0,78.0,375.0,2024-10-28,Elisa Oyj,0.0026943585183031,0.3185787283800624,0.0005174171778853,0.0833675264596177,0.2833333333333333,0.7166666666666667,0.0067751368570063,44.58000183105469,44.63999938964844,ELISA.HE,Monday,0
79.0,79.0,376.0,2024-10-28,Enento Group Oyj,0.0076099022655693,0.7822774254055502,0.0005271526743277,0.1502618044773654,0.0333333333333333,0.9666666666666668,0.0294117097073653,18.89999961853028,18.600000381469727,ENENTO.HE,Monday,0
80.0,80.0,377.0,2024-10-28,Enersense International Oyj,0.0,0.0,0.0,0.0,0.0,1.0,0.1523437943833423,2.950000047683716,2.559999942779541,ESENSE.HE,Monday,0
81.0,81.0,378.0,2024-10-28,eQ Oyj,-0.0014101192996911,0.7091324340255072,0.0001185839284289,0.0292443586623042,0.0,1.0,0.0,13.550000190734863,13.449999809265137,EQV1V.HE,Monday,0
82.0,82.0,379.0,2024-10-28,Etteplan Oyj,0.0022839756070259,0.3401138824983153,0.0004177339580622,0.0683957634311672,0.0333333333333333,0.9666666666666668,0.0181818008422851,11.199999809265137,11.100000381469728,ETTE.HE,Monday,0
83.0,83.0,380.0,2024-10-28,Exel Composites Oyj,0.00015148638884,0.6921754876119055,1.326487337397782e-05,0.0031799143674181,0.0666666666666666,0.9333333333333332,-0.0027700474277954,0.3600000143051147,0.3659999966621399,EXL1V.HE,Monday,0
84.0,84.0,381.0,2024-10-28,Finnair Oyj,0.0001441515495658,0.0333078628906397,0.0001019708471623,0.0137941787924852,0.3833333333333333,0.6166666666666667,0.0259609962739719,2.549000024795532,2.559499979019165,FIA1S.HE,Monday,0
85.0,85.0,382.0,2024-10-28,Fiskars Oyj Abp,-0.0002889702604293,0.0216726868574603,0.0002549322997385,0.0342804639491814,0.0166666666666666,0.9833333333333332,-0.0025806427001953,15.460000038146973,15.5,FSKRS.HE,Monday,0
86.0,86.0,383.0,2024-10-28,Fortum Oyj,-0.000997778798978,0.5952186160210414,0.0001080419185507,0.0225863440093509,0.25,0.75,0.0007031838973101,14.229999542236328,14.145000457763672,FORTUM.HE,Monday,0
87.0,87.0,384.0,2024-10-28,Glaston Oyj Abp,7.824294929472596e-05,0.5868296749096977,8.620644639504273e-06,0.0017837709977863,0.0166666666666666,0.9833333333333332,0.0024330586202234,0.8240000009536743,0.8259999752044678,GLA1V.HE,Monday,0
88.0,88.0,385.0,2024-10-28,Gofore Oyj,-0.0065573581823808,0.2983682509450978,0.0013203626241695,0.2096536956181688,0.0333333333333333,0.9666666666666668,0.0317460674448879,22.75,21.89999961853028,GOFORE.HE,Monday,0
89.0,89.0,386.0,2024-10-28,Harvia Oyj,-0.0048041170654975,0.4915935245893444,0.000641507952856,0.1196631482177476,0.1166666666666666,0.8833333333333333,0.0205405570365286,47.20000076293945,46.375,HARVIA.HE,Monday,0
90.0,90.0,387.0,2024-10-28,Honkarakenne Oyj,0.0,0.0,0.0,0.0,0.0,1.0,-0.0141843839716089,2.7799999713897705,2.819999933242798,HONBS.HE,Monday,0
91.0,91.0,388.0,2024-10-28,Huhtamäki Oyj,-0.0003406821439318,0.0255719389064356,0.0002761394380868,0.0372063838434476,0.1,0.9,0.0097984969844269,37.09999847412109,36.7599983215332,HUH1V.HE,Monday,0
92.0,92.0,389.0,2024-10-28,Ilkka Oyj,-0.0006535151694409,0.2287290342629584,0.0001575739853743,0.0238640936371654,0.0166666666666666,0.9833333333333332,0.0032258034744816,3.109999895095825,3.0799999237060547,ILKKA2.HE,Monday,0
93.0,93.0,390.0,2024-10-28,Incap Oyj,-0.0036251809803039,0.6274612181470769,0.0003667819853147,0.0799256484211432,0.0833333333333333,0.9166666666666666,-0.017351560154598,10.760000228881836,10.81999969482422,ICP1V.HE,Monday,0
94.0,94.0,391.0,2024-10-28,Innofactor Oyj,0.0,0.0,0.0,0.0,0.0,1.0,0.0089021397113111,1.7000000476837158,1.684999942779541,IFA1V.HE,Monday,0
95.0,95.0,392.0,2024-10-28,Investors House Oyj,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.199999809265137,5.199999809265137,INVEST.HE,Monday,0
96.0,96.0,393.0,2024-10-28,Kamux Oyj,0.0003138377223289,0.4586272955467516,4.4772296876526086e-05,0.0080932902102669,0.0666666666666666,0.9333333333333332,0.0014306479555485,3.5,3.5199999809265137,KAMUX.HE,Monday,0
97.0,97.0,394.0,2024-10-28,Kemira Oyj,0.0031042012084553,0.2991879049112415,0.0006238276855007,0.0991123485034236,0.3,0.7,0.0208333372754394,20.57999992370605,20.3799991607666,KEMIRA.HE,Monday,0
98.0,98.0,395.0,2024-10-28,Kesko Oyj,0.0016530920645037,0.6416300136273408,0.0001622207944687,0.0360416467176846,0.2833333333333333,0.7166666666666667,0.0036201912745092,18.020000457763672,18.045000076293945,KESKOB.HE,Monday,0
99.0,99.0,396.0,2024-10-28,Kesla Oyj,0.0,0.0,0.0,0.0,0.0,1.0,-0.0216216651604411,3.619999885559082,3.700000047683716,KELAS.HE,Monday,0
100.0,100.0,397.0,2024-10-28,Kojamo Oyj,-0.0007813282495208,0.4911961934247107,0.0001044160378867,0.0194695516348171,0.1,0.9,0.0090763523998276,9.449999809265137,9.31999969482422,KOJAMO.HE,Monday,0
101.0,101.0,398.0,2024-10-28,KONE Oyj,-0.0021489604707226,0.33099440824691,0.0004011612496507,0.0652331000871357,0.2166666666666666,0.7833333333333333,0.0031117010464229,51.58000183105469,51.560001373291016,KNEBV.HE,Monday,0
102.0,102.0,399.0,2024-10-28,Konecranes Plc,0.0197791134261131,0.647258588289587,0.0019172649712581,0.429356290202053,0.3666666666666666,0.6333333333333333,0.0202429149797571,63.0,61.900001525878906,KCR.HE,Monday,0
103.0,103.0,400.0,2024-10-28,Kreate Group Oyj,0.0016821325736166,0.126262295469639,0.0005810318271168,0.082674828017207,0.0833333333333333,0.9166666666666666,-0.0287081077720466,8.119999885559082,8.220000267028809,KREATE.HE,Monday,0
104.0,104.0,401.0,2024-10-28,Lassila & Tikanoja Oyj,-0.0005834970052919,0.0711908151773744,0.0002767425270946,0.0381923664051646,0.1166666666666666,0.8833333333333333,0.0033783482640281,8.90999984741211,8.930000305175781,LAT1V.HE,Monday,0
105.0,105.0,402.0,2024-10-28,Marimekko Oyj,2.9453140856591023e-05,0.000572376511056,0.0001616041057984,0.0215001075558402,0.0166666666666666,0.9833333333333332,0.0076923370361328,13.100000381469728,12.9399995803833,MEKKO.HE,Monday,0
106.0,106.0,403.0,2024-10-28,Martela Oyj,-0.0004590162041121,0.4555232964188044,6.589437988692265e-05,0.0118774344030399,0.05,0.95,-0.0042918415410722,1.159999966621399,1.1549999713897705,MARAS.HE,Monday,0
107.0,107.0,404.0,2024-10-28,Metso Oyj,-0.0012342324486107,0.3801824139586788,0.0002069278276314,0.0349583452998421,0.4,0.6,-0.0095512540648198,8.918000221252441,8.925999641418457,METSO.HE,Monday,0
108.0,108.0,405.0,2024-10-28,Metsä Board Oyj,-0.000623089195987,0.4140994988105625,9.731858964328618e-05,0.0169101627772892,0.2666666666666666,0.7333333333333333,-0.0094518319651081,5.239999771118164,5.264999866485596,METSB.HE,Monday,0
109.0,109.0,406.0,2024-10-28,Musti Group Oyj,0.0017754867163655,0.2822229196007001,0.0003717937490701,0.0583675154446512,0.0333333333333333,0.9666666666666668,0.0040816482232541,24.600000381469727,24.75,MUSTI.HE,Monday,0
110.0,110.0,407.0,2024-10-28,Neste Oyj,0.0027513188963368,0.610710664875097,0.0002884333241148,0.0614855551399255,0.4166666666666667,0.5833333333333334,0.020840406336281,14.9399995803833,14.744999885559082,NESTE.HE,Monday,0
111.0,111.0,408.0,2024-10-28,NoHo Partners Oyj,0.0004801329124897,0.7202000555709915,3.9295671738999e-05,0.0098806342121953,0.0166666666666666,0.9833333333333332,-0.0108400978950546,7.300000190734863,7.400000095367432,NOHO.HE,Monday,0
112.0,112.0,409.0,2024-10-28,Nokia Oyj,0.0007122120879762,0.8962932892313318,3.181073482070227e-05,0.0131381491460054,0.5333333333333333,0.4666666666666667,0.0157239747246102,4.489500045776367,4.466000080108643,NOKIA.HE,Monday,0
113.0,113.0,410.0,2024-10-28,Nokian Renkaat Oyj,0.0007509270254921,0.477055858204108,0.0001032349548875,0.0189872923644049,0.3833333333333333,0.6166666666666667,0.0121507153137159,8.329999923706055,8.3100004196167,TYRES.HE,Monday,0
114.0,114.0,411.0,2024-10-28,Nordea Bank Abp,0.0005557091244726,0.4514306522582851,8.043661338247987e-05,0.0144444804422404,0.3666666666666666,0.6333333333333333,0.0073630856319679,10.94499969482422,10.920000076293944,NDA-FI.HE,Monday,0
